,Balcony,Club House,Garden View,Lux_Revo,MTR nearby,Mountain View,River View,Rooftop,Sea View,Shopping Mall nearby,Swimming,Terrace,bedroom_amount,building,car_parking,floor_level,link,location,net_area,price,price_per,Garden view
12442,,1,,,1,1,,1,,1,1,,3.0,,,H,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Aberdeen-Wong-Chuk-Hang-Ap-Lei-Chau-Ka-Lung-Court-Block-A-High-Floor-Flat-7-H100190453,Wong Chuk Hang,554,7500000,13538.0,
12443,,,,,,,,,,1,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-Metro-City-Phase-2-Block-08-High-Floor-Flat-C-H200093951,Po Lam,363,7980000,21983.0,
12444,1,1,,1,1,1,,,,,1,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-Metro-City-Phase-1-Block-03-High-Floor-Flat-C-H200179123,Po Lam,364,7100000,19505.0,
12445,,1,,,,,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Grand-Central-Phase-II-Tower-5-High-Floor-Flat-E-H200185795,Lam Tin,594,12000000,20202.0,
12446,1,1,,,,1,,,,,1,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-The-Pinnacle-Block-3-Middle-Floor-Flat-G-H200189868,Po Lam,614,7650000,12459.0,
12447,1,1,,,,,,,,,,,1.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-One-East-Coast-Block-2-Flat-A-H200190423,Lam Tin,262,6900000,26336.0,
12448,1,1,,1,1,1,,,,,1,,1.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Kai-Tak-De-Novo-Block-H2-Flat-E-H200190451,Kai Tak,449,8600000,19154.0,
12449,,,,,,1,,,,,,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-The-Wings-Phase-2-Block-2B-Middle-Floor-Flat-C-H200190471,Tseung Kwan O Town Centre,648,14500000,22377.0,
12450,,,,,,,,,,,,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Wong-Tai-Sin-Lok-Fu-Ka-Keung-Court-Block-B-High-Floor-Flat-7-H200190023,Lok Fu,559,0,0.0,
12451,1,1,,,,1,,,,,1,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Tong-Beacon-Hill-Beverly-Villas-Block-6-High-Floor-Flat-D-H200190081,Beacon Hill,1212,23580000,19455.0,
12452,,,,,,,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Grand-Central-Phase-I-Tower-1-High-Floor-Flat-D-H200190298,Lam Tin,593,16000000,26981.0,
12453,,,,,,,,,,,,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Ho-Man-Tin-Cascades-Blk-3-Low-Floor-Flat-G-H200190332,Ho Man Tin,482,8000000,16598.0,1
12454,,1,,,,,,,,,1,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Kingsford-Terrace-Phase-1-Block-2-Low-Floor-Flat-B-H200190369,San Po Kong,582,0,0.0,
12455,1,1,,,,,,,,1,,,3.0,,,L,https://www.hkp.com.hk/en/property/New-Territories-Kwai-Chung-Highland-Park-Block-1-Low-Floor-Flat-C-H200190371,Kwai Chung,631,7580000,12013.0,
12456,,1,,,,,,,,,,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-Wings-At-Sea-II-Tower-3B-Flat-E-H200190383,Lohas Park,501,10000000,19960.0,
12457,,,,,,,,,,,1,,1.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Hung-Hom-VIVA-Middle-Floor-Flat-C-H200190418,Hung Hom,339,6600000,19469.0,
12458,,,,,,,,,,,,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Tong-Beacon-Hill-Belmont-Heights-Low-Floor-Flat-A-H200190430,Beacon Hill,663,13000000,19608.0,
12459,1,1,,,,,,,,,1,,3.0,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Happy-Valley-Jardine-s-Lookout-Moon-Fair-Mansion-Block-Abc-Low-Floor-Flat-B-H100190218,Jardine's Lookout,1153,23000000,19948.0,
12460,,,,,,,,,,1,1,,,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-The-Wings-Phase-1-Tower-3-Luna-Diamond-High-Floor-Flat-B-H200076457,Tseung Kwan O Town Centre,873,18000000,20619.0,
12461,,,,,,,,,,,,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Station-The-Arch-Tower-2-Star-Tower-Middle-Floor-Flat-A-H200093442,Kowloon Station,867,40000000,46136.0,
12462,,,,,,1,,,,,,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Mongkok-Yau-Ma-Tei-Kai-Wan-Building-Kai-Wan-Mansion-Flat-11-H200167827,Yau Ma Tei,505,5980000,11842.0,
12463,,,,,,,,,,,,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Lung-Poon-Court-Block-A-Middle-Floor-Flat-10-H200190239,San Po Kong,426,6700000,15728.0,
12464,,1,,,,,,,,,1,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Ho-Man-Tin-Wing-Ying-Mansion-Wing-Ying-Mans-Middle-Floor-Flat-8-H200190255,Ho Man Tin,1008,12500000,12401.0,
12465,,,,,,,,,,,,,,,,,https://www.hkp.com.hk/en/property/New-Territories-Tai-Po-Centra-Horizon-Tower-07-Flat-B-H300190244,Tai Po,243,5200000,21399.0,
12466,1,1,,,,,,,,,1,,2.0,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Happy-Valley-Jardine-s-Lookout-Oi-Kwan-Court-Low-Floor-Flat-B-H100062107,Jardine's Lookout,598,12000000,20067.0,
12467,1,1,,,,,,,,,1,,3.0,,,,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Tin-Hau-The-Pavilia-Hill-Block-2-Flat-A-H100075876,Tin Hau,1136,38000000,33451.0,
12468,1,1,,,,,,,,,1,1,,,,,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-The-Parkside-Block-1A-Flat-A-H200190114,Tseung Kwan O Town Centre,750,14600000,19467.0,1
12469,,,,,,1,,,,,,,4.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Ho-Man-Tin-Mantin-Heights-Block-7-Flat-A-H200190146,Ho Man Tin,1477,76000000,51456.0,
12470,1,1,,,,,,,1,1,1,,1.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Fu-Yau-Building-High-Floor-Flat-D-H200190150,San Po Kong,262,4010000,15305.0,
12471,,1,,,1,,,,1,1,1,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Station-The-Arch-Tower-1-Sky-Tower-Low-Floor-Flat-B-H200012127,Kowloon Station,840,31000000,36905.0,1
12472,,,,,,,,,,,,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Station-The-Cullinan-Star-Sky-Middle-Floor-Flat-C-H200044188,Kowloon Station,531,17500000,32957.0,
12473,,,,,,1,,,,,1,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Bay-Telford-Gardens-Block-E-High-Floor-Flat-11-H200084970,Kowloon Bay,538,7600000,14126.0,
12474,,,,,,,,,,,1,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Lok-Nga-Court-Block-F-Middle-Floor-Flat-2-H200143763,Lam Tin,467,5880000,12591.0,
12475,1,1,,,,,,,,,1,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Hung-Hom-Whampoa-Garden-Site-12-Block-9-High-Floor-Flat-F-H200188085,Hung Hom,607,10000000,16474.0,
12476,,,,,1,,,,,,,,,,,H,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-The-Beaumount-Phase-1-Block-5-High-Floor-Flat-F-H200189646,Lohas Park,502,8380000,16693.0,
12477,,,,,,,,,,1,,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Hong-Nga-Court-Block-C-Middle-Floor-Flat-15-H200189983,Lam Tin,438,5800000,13242.0,
12478,,1,,,,,,,,,1,1,3.0,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Taikoo-Sai-Wan-Ho-Taikoo-Shing-Harbour-View-Gardens-West-Banyan-Mansion-Low-Floor-Flat-F-H100173892,Sai Wan Ho,897,17000000,18952.0,
12479,,,,,,,,,,1,1,,,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Shau-Kei-Wan-Chai-Wan-The-Oakridge-Low-Floor-Flat-E-H100189822,Chai Wan,573,11100000,19372.0,1
12480,,1,,,,,,,,,1,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Station-The-Arch-Tower-1A-Sun-Tower-Low-Floor-Flat-D-H200144904,Kowloon Station,513,0,0.0,1
12481,,,,,,,,,,,1,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Hung-Hom-Laguna-Verde-Costal-Del-Sol-Tower-12-Low-Floor-Flat-G-H200181469,Hung Hom,426,9100000,21362.0,
12482,1,1,,,,,,,,1,1,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Mei-Foo-Mei-Foo-Sun-Chuen-Phase-III-Broadway-059-High-Floor-Flat-A-H200187798,Mei Foo,657,8300000,12633.0,
12483,1,1,,,,,,,,,1,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-Hemera-Tower-5-L-Topaz-Flat-A-H200189365,Lohas Park,769,10900000,14174.0,
12484,,,,,,1,,,,,,,0.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tai-Kok-Tsui-Cetus%1ASquare-Mile-Tower-2-High-Floor-Flat-G-H200189817,Tai Kok Tsui,194,5400000,27835.0,
12485,1,1,,,,,,,,,1,,1.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Lung-Poon-Court-Block-B-Middle-Floor-Flat-4-H200189824,San Po Kong,383,0,0.0,
12486,,,,,,,,,,,,,2.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Ho-Man-Tin-Mantin-Heights-Block-1-Flat-A-H200189850,Ho Man Tin,505,12880000,25505.0,1
12487,,,,,,,,,,,,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Sun-Lai-Garden-Block-C-Low-Floor-Flat-5-H200189866,San Po Kong,386,4680000,12124.0,
12488,,,,,,,,,,,,,2.0,,,,https://www.hkp.com.hk/en/property/New-Territories-Kwai-Chung-Kwai-Fong-Terrace-Block-2-Flat-E-H200189920,Kwai Chung,397,5650000,14232.0,
12489,,,,,,,,,,1,,,,,,H,https://www.hkp.com.hk/en/property/Kowloon-Hang-Hau-Yuk-Ming-Court-Block-A-Wai-Ming-House-High-Floor-Flat-3-H200189937,Hang Hau,607,0,0.0,
12490,1,1,,,,,,,,,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Taikoo-Sai-Wan-Ho-Taikoo-Shing-Kwun-Hoi-Terrace-Tung-Hoi-Mansion-Middle-Floor-Flat-D-H100175041,Sai Wan Ho,708,16000000,22599.0,
12491,,1,,,,,,,,,1,,1.0,,,M,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Wan-Chai-Causeway-Bay-J-Residence-Middle-Floor-Flat-02-H100185085,Causeway Bay,426,9200000,21596.0,
12492,1,1,,,,,,,,1,1,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Olympic-Island-Harbourview-Block-05-Low-Floor-Flat-A-H200070544,Olympic,692,18000000,26012.0,
12493,,1,,,,,,,1,,1,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Metro-Town-Phase-2-Le-Point-Block-6-Low-Floor-Flat-B-H200169751,Tiu Keng Leng,503,8500000,16899.0,
12494,1,1,,,,1,,,,,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Olympic-Island-Harbourview-Block-09-Middle-Floor-Flat-A-H200189652,Olympic,695,18000000,25899.0,
12495,1,1,,,,,,,,,1,,4.0,,,,https://www.hkp.com.hk/en/property/New-Territories-Sai-Kung-Clear-Water-Bay-Mount-Pavilia-Tower-15-Flat-B-H200189663,Clear Water Bay,1837,40000000,21775.0,
12496,,1,,,,,,,,,1,,1.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Tai-Kok-Tsui-Cetus%1ASquare-Mile-Tower-2-Middle-Floor-Flat-B-H200189667,Tai Kok Tsui,251,6380000,25418.0,
12497,,,,,,,,,,,,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Hung-Hom-Harbour-Place-Block-6-High-Floor-Flat-J-H200189714,Hung Hom,589,11700000,19864.0,
12498,,,,,,1,,,,,1,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Kingsford-Terrace-Phase-2-Block-1-Low-Floor-Flat-G-H200189715,San Po Kong,582,0,0.0,
12499,,,,,,,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Bay-Tak-Bo-Garden-Block-E-High-Floor-Flat-E8-H200189733,Kowloon Bay,265,4520000,17057.0,
12500,,,,,,1,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Bay-Telford-Gardens-Block-E-High-Floor-Flat-3-H200189738,Kowloon Bay,538,7580000,14089.0,
12501,,,,,,1,,,,,,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Bay-Telford-Gardens-Block-U-Middle-Floor-Flat-11-H200189754,Kowloon Bay,517,7500000,14507.0,
12502,1,1,,,,,,,,,1,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Lei-On-Court-Block-D-Lei-Yi-House-High-Floor-Flat-7-H200189768,Lam Tin,506,0,0.0,
12503,1,,,,,,,,,,1,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Cheung-Sha-Wan-Sham-Shui-Po-Vista-Low-Floor-Flat-C-H200173614,Sham Shui Po,507,9000000,17751.0,
12504,,,,,,,,,,,,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-The-Grandiose-Block-3-High-Floor-Flat-A-H200187117,Tseung Kwan O Town Centre,652,13500000,20706.0,
12505,,,,,,,,,,,,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Cheung-Sha-Wan-Sham-Shui-Po-Cronin-Garden-Block-7-Low-Floor-Flat-C-H200187365,Sham Shui Po,554,0,0.0,
12506,,1,,,,,,,,,1,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-Verbena-Heights-Block-2-Middle-Floor-Flat-E-H200189441,Po Lam,568,0,0.0,
12507,,,,,,,,,,1,,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Hang-Hau-La-Cite-Noble-Block-5-Low-Floor-Flat-B-H200189487,Hang Hau,377,7220000,19151.0,
12508,,1,,,,,,,,,1,,2.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Bay-Amoy-Gardens-Phase-3B-Block-R-Low-Floor-Flat-5-H200189567,Kowloon Bay,450,6400000,14222.0,
12509,,,,,,,,,,,,,2.0,,,M,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Residence-Bel-Air-Pokfulam-Chi-Fu-Fa-Yuen-Fu-Chun-Yuen-Block-14-Middle-Floor-Flat-D-H100100989,Pokfulam,439,7500000,17084.0,
12510,1,1,,,,,,,,,1,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Yen-Hau-Mansion-Low-Floor-Flat-G-H200028485,Lam Tin,259,4180000,16139.0,
12511,1,1,,,,,,,,,1,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Station-Grand-Austin-Tower-1-T1A-Low-Floor-Flat-A-H200151174,Kowloon Station,946,28000000,29598.0,
12512,1,1,,,,1,,,,,1,,,,,,https://www.hkp.com.hk/en/property/New-Territories-Sai-Kung-Clear-Water-Bay-Park-Mediterranean-Block-3-Flat-F-H200166509,Clear Water Bay,491,8000000,16293.0,
12513,1,1,,,,,,,,,1,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Aria-Block-6-High-Floor-Flat-C-H200180422,San Po Kong,857,14680000,17130.0,
12514,,1,,,,,,,,,1,,,,,,https://www.hkp.com.hk/en/property/New-Territories-Sai-Kung-Clear-Water-Bay-Mount-Pavilia-Tower-06-Flat-B-H200189439,Clear Water Bay,1836,39000000,21242.0,
12515,,1,,,,,,,1,,1,1,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Laguna-City-Phase-3-Block-32-Middle-Floor-Flat-G-H200189523,Lam Tin,517,8480000,16402.0,
12516,,,,,,,,,,,,,2.0,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Aberdeen-Wong-Chuk-Hang-Ap-Lei-Chau-Sham-Wan-Towers-Tower-1-Low-Floor-Flat-A-H100033451,Wong Chuk Hang,484,12000000,24793.0,
12517,,1,,,,,,,,,1,,2.0,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Aberdeen-Wong-Chuk-Hang-Ap-Lei-Chau-Yue-On-Court-Shan-On-Huse-Low-Floor-Flat-8-H100189196,Wong Chuk Hang,504,6780000,13452.0,
12518,1,1,,,,,,,,1,1,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Olympic-Island-Harbourview-Block-02-Middle-Floor-Flat-A-H200093768,Olympic,651,13800000,21198.0,
12519,,,,,,,,,,,,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-Hemera-Tower-1-L-Diamond-Flat-C-H200134005,Lohas Park,827,12800000,15478.0,
12520,1,1,,,,,,,,,1,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Beverly-Garden-Block-09-Middle-Floor-Flat-F-H200178690,Tseung Kwan O Town Centre,484,0,0.0,
12521,,,,,,,,,,,,1,4.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Station-Grand-Austin-Tower-2-T2-Low-Floor-Flat-A-H200185996,Kowloon Station,1505,58000000,38538.0,
12522,1,1,,,,1,,,,1,1,,,,,,https://www.hkp.com.hk/en/property/Kowloon-Ho-Man-Tin-13A-Soares-Avenue-H200189383,Ho Man Tin,504,6980000,13849.0,
12523,,,,,,,,,,,1,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-The-Latitude-Block-6-High-Floor-Flat-E-H200189391,San Po Kong,535,11500000,21495.0,
12524,,1,,,,,,,,,1,,,,,L,https://www.hkp.com.hk/en/property/New-Territories-Tuen-Mun-Seaview-Garden-Block-8-Low-Floor-Flat-C-H300189418,Tuen Mun,582,5500000,9450.0,
12525,,,,,,,,,,1,,,4.0,,,M,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Happy-Valley-Jardine-s-Lookout-Beverly-Hill-Block-J-Middle-Floor-Flat-J1-H100046312,Jardine's Lookout,1697,55000000,32410.0,
12526,,1,,,,,,,,,1,,2.0,,,M,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Taikoo-Sai-Wan-Ho-Taikoo-Shing-On-Shing-Terrace-Po-On-Mansion-Middle-Floor-Flat-D-H100047941,Sai Wan Ho,602,10900000,18106.0,
12527,,1,,,,,,,,1,1,,,,,,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Hong-Kong-West-One-South-Lane-Flat-1-H100060524,Hong Kong West,210,5880000,28000.0,
12528,1,1,,,,,,,,,1,,,,,H,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-The-Capitol-Tower-2-L-Lucerne-High-Floor-Flat-D-H200052822,Lohas Park,705,9500000,13475.0,
12529,,1,,,,,,,,,1,,2.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Ho-Man-Tin-Mantin-Heights-Block-6-Flat-E-H200148340,Ho Man Tin,535,13000000,24299.0,
12530,,,,,,,,,,,,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Ocean-Shores-Phase-2-Block-09-Middle-Floor-Flat-H-H200189248,Tiu Keng Leng,498,8700000,17470.0,
12531,,,,,,1,,,,,,,2.0,,1,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Happy-Valley-Jardine-s-Lookout-Gold-Ning-Mansion-Low-Floor-Flat-E-H100187958,Jardine's Lookout,567,12000000,21164.0,
12532,,,,,,,,,,,,,3.0,,,M,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Mid-Levels-West-Peaksville-Block-2-Middle-Floor-Flat-C-H100189211,Mid-Levels West,652,16980000,26043.0,
12533,1,1,,,,,,,,1,1,,2.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Bay-Jade-Field-Garden-Ka-Lai-Mansion-Middle-Floor-Flat-A-H200131633,Kowloon Bay,346,5080000,14682.0,
12534,1,1,,,,,,,,1,1,,,,,H,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-Le-Prestige-Le-Prime-Tower-7-L-High-Floor-Flat-D-H200142390,Lohas Park,719,10000000,13908.0,
12535,,1,,,,,,,,1,1,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tiu-Keng-Leng-Metro-Town-Phase-2-Le-Point-Block-7-High-Floor-Flat-A-H200189215,Tiu Keng Leng,594,9800000,16498.0,
12536,,,,,1,,,,,1,,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Tai-Kok-Tsui-Metro-Harbour-View-Phase-1-Block-03-Middle-Floor-Flat-A-H200189273,Tai Kok Tsui,322,6950000,21584.0,1
12537,,,,,,,,1,1,,,,3.0,,,L,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Taikoo-Sai-Wan-Ho-Taikoo-Shing-Horizon-Gardens-Fu-Tien-Mansion-Low-Floor-Flat-C-H100147351,Sai Wan Ho,717,16800000,23431.0,
12538,1,1,,,,,,,,1,1,,2.0,,,H,https://www.hkp.com.hk/en/property/Hong-Kong-Island-Hong-Kong-West-Manifold-Court-High-Floor-Flat-A-H100189000,Hong Kong West,409,9500000,23227.0,
12539,,,,,,,,,,,,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-The-Capitol-Tower-3-L-Milan-Middle-Floor-Flat-A-H200110978,Lohas Park,713,9200000,12903.0,
12540,,1,,1,1,,,,1,,1,,4.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-To-Kwa-Wan-Wyler-Gardens-Wei-Chien-Court-Block-C-High-Floor-Flat-1-H200120970,To Kwa Wan,423,12500000,29551.0,
12541,,1,,1,1,,,,1,,1,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Laguna-City-Phase-4-Block-12-High-Floor-Flat-B-H200144254,Lam Tin,1270,23880000,18803.0,
12542,,1,,,,,,,,,,,3.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Kwun-Tong-Lam-Tin-Yau-Tong-Laguna-City-Phase-4-Block-12-Middle-Floor-Flat-A-H200144255,Lam Tin,1270,23880000,18803.0,
12543,,,,,,,,,,,,,,,,M,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-Serenity-Place-Block-4-Middle-Floor-Flat-G-H200149737,Po Lam,601,7350000,12230.0,
12544,,,,,,,,,,,1,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Diamond-Hill-San-Po-Kong-Ngau-Chi-Wan-Bel-Air-Heights-Block-2-Low-Floor-Flat-A-H200156014,San Po Kong,577,8880000,15390.0,
12545,,,,,,,,,,1,,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Mei-Foo-Mei-Foo-Sun-Chuen-Phase-I-Broadway-022-Low-Floor-Flat-A-H200175237,Mei Foo,998,15800000,15832.0,
12546,1,1,,,,,,,,,1,,,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Tseung-Kwan-O-Plaza-Phase-2-Block-8-High-Floor-Flat-H-H200187209,Tseung Kwan O Town Centre,646,11500000,17802.0,
12547,,1,,,,,,,,1,,,1.0,,,,https://www.hkp.com.hk/en/property/Kowloon-Kai-Tak-Oasis-Kai-Tak-Tower-5-Flat-E-H200188968,Kai Tak,365,8800000,24110.0,
12548,,,,,,,,,,,,,1.0,,,M,https://www.hkp.com.hk/en/property/Kowloon-Mongkok-Yau-Ma-Tei-Bijou-Apartments-Middle-Floor-Flat-C-H200189014,Yau Ma Tei,286,5730000,20035.0,
12549,,,,,,,,,,,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Kowloon-Bay-Telford-Gardens-Block-U-High-Floor-Flat-14-H200189032,Kowloon Bay,494,6980000,14130.0,1
12550,,,,,,1,,,,,,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Wong-Tai-Sin-Lok-Fu-Tsui-Chuk-Garden-Block-10-Low-Floor-Flat-C-H200189081,Lok Fu,591,6680000,11303.0,
12551,,,,,,,,,,1,,,3.0,,,L,https://www.hkp.com.hk/en/property/Kowloon-Wong-Tai-Sin-Lok-Fu-Tsui-Chuk-Garden-Block-03-Low-Floor-Flat-H-H200189083,Lok Fu,591,6500000,10998.0,
12552,,,,,,,,,,1,,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Tseung-Kwan-O-Plaza-Phase-2-Block-7-High-Floor-Flat-H-H200037944,Tseung Kwan O Town Centre,414,8000000,19324.0,
12553,1,1,,,,,,,,,1,,2.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Po-Lam-Metro-City-Phase-1-Block-01-High-Floor-Flat-C-H200094107,Po Lam,364,6880000,18901.0,
12554,1,1,,,,,,,,1,,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Monterey-Tower-6A-Low-Floor-Flat-F-H200137870,Tseung Kwan O Town Centre,492,10200000,20732.0,
12555,,1,,,,,,,,,1,1,,,,,https://www.hkp.com.hk/en/property/Kowloon-Lohas-Park-Lohas-Park-Wings-At-Sea-II-Tower-5B-Flat-F-H200141244,Lohas Park,343,6920000,20175.0,
12556,1,1,,,,,,1,,,1,,,,,L,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Monterey-Tower-2A-Low-Floor-Flat-D-H200143755,Tseung Kwan O Town Centre,596,13800000,23154.0,
12557,1,1,,,,,,,,,,,3.0,,,H,https://www.hkp.com.hk/en/property/Kowloon-Tseung-Kwan-O-Town-Centre-Monterey-Tower-3-High-Floor-Flat-A-H200144391,Tseung Kwan O Town Centre,692,16800000,24277.0,
12558,,,,,,,,,,,,,,,,H,https://www.hkp.com.hk/en/property/New-Territories-Tsing-Yi-Greenview-Villa-Tower-3-High-Floor-Flat-H-H200186946,Tsing Yi,535,0,0.0,
